gene_id	gene_name	Nac_oxy_1	Nac_oxy_2	Nac_oxy_3	Nac_oxy_4	Nac_oxy_5	Nac_oxy_6	Nac_oxy_7	Nac_oxy_8	Nac_Sal_1	Nac_Sal_2	Nac_Sal_3	Nac_Sal_4	Nac_Sal_5	Nac_Sal_6	Nac_Sal_7	Nac_Sal_8
ENSMUSG00000092659	Mir3100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092660	Gm22403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092661	Gm22402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092664	Gm22406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092666	Gm22408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092668	Gm22401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092671	Gm24103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092673	Mir3067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092674	Gm24105	0	5.445	2	0	1.097	2	0	6.006	1	1.049	0	2.143	2.141	1.064	0	2.184
ENSMUSG00000092675	Gm25262	30	1	1	1	0	0	0	0	0	1	5	0	1	0	0	2
ENSMUSG00000092677	Mir5106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092679	Mir5129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092680	Snord55	0	6	2	0	0	3	5	8	0	10	0	1	5	3	6	14
ENSMUSG00000092683	Gm25747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092685	Gm26241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092686	Gm25745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092687	Gm25744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000092693	Gm22923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092695	Mir3092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092696	Mir5133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092697	Gm22925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092698	Gm22926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092701	Gm24515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092702	Gm24514	100.098	287.655	199.902	126.184	20.005	61.005	58.222	139.892	247.983	216.604	25.019	107.13	192.394	112.226	16.007	120.637
ENSMUSG00000092704	Gm24512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092705	Gm24513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092706	Gm24510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092710	Gm22857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092713	Gm22858	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1
ENSMUSG00000092714	Gm22854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092715	Gm22853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092718	Gm22860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092719	Gm22859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092720	Gm25675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092723	Gm24804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092724	Gm25677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092725	Gm25678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092727	Mir3062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092730	Snora24	2	0	0	0	1.368	0	0	3.65	3.818	4.948	0	0	2.189	0	1.865	0
ENSMUSG00000092731	Gm24026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092732	Gm24025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092734	Mir5100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092737	Gm24022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092738	Mir5135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092741	Mir3074-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092743	Gm22177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092745	Mir5122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092746	Rn7s6	525.429	1766.161	1313.248	1072.767	195.499	782.106	281.53	1012.344	2365.394	1322.811	181.402	697.31	1380.647	1042.098	72.278	746.559
ENSMUSG00000092747	Gm22180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092748	Gm22175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092751	Mir3080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092752	Mir3473a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092753	Gm26400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092758	Gm25026	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
ENSMUSG00000092759	Gm25025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092760	Gm23365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092761	Mir5120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092762	Gm27626	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000092763	Gm23366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092764	Gm23362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092765	Gm23363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092767	Gm23364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092770	Mirlet7a-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092774	Gm26197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000092776	Gm26195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092777	Gm26194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092781	Mir3057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092784	Mir3077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092787	Mir5116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092790	Gm22693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092792	Gm22694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092793	Mir466m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092794	Mir3110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092795	Gm22690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092796	Gm22692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092799	Gm25927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092802	Gm26460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092805	Gm26461	19.358	99.296	49.196	37.217	13.166	44.28	41.646	64.4	68.283	64.449	6.08	68.625	48.016	78.678	6.104	57.952
ENSMUSG00000092806	Gm26463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092807	Mir199b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092811	Gm23636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092812	Gm23634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092813	Mir3086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092814	Gm23638	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000092815	Mir3099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092816	Gm23637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092818	Gm27361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092819	Gm23639	23	52	9	5	5	6	34	35	19	20	5	26	37	29	7	44
ENSMUSG00000092821	Gm23163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092822	Gm23162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092825	Gm23164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092826	Gm24197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092827	Mir3091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092829	Gm23159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092830	Mir3963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092832	Mir3088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092833	Gm24823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092834	Gm24818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092835	Gm24819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092837	Rpph1	10501	56297	41674	12752	15946	54555	17940	32995	31024	38568	2281	48202	18256	68967	6952	38595
ENSMUSG00000092838	Gm24824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092840	Gm24331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092841	Gm24330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092842	Gm24333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092843	Gm24332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092845	Gm24328	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000092847	Mir344d-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092848	Gm23263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092849	Gm24327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092850	Mir344g	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092851	Gm25960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092852	Mir5103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092853	Gm25959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092855	Gm25958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092856	Gm25956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092862	Mir3094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092866	Gm25476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092867	Mir3058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092868	Mir5113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092870	Mir3061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092871	Gm22646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092875	Gm22649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092876	Gm25641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092878	Gm25642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092879	Gm22650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092880	Mir3471-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092885	Gm22123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092887	Snord53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092888	Gm22122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092889	Gm22121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092891	Gm23810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092894	Gm23813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092896	Gm23811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092897	Gm23812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092898	Gm23806	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
ENSMUSG00000092901	Mir5130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092903	Gm27896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092905	Gm25735	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000092906	Gm25736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092907	Mir5132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092908	Gm25731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092909	Gm25732	20	0	0	0	0	0	3	2	0	2	17	0	3	0	0	0
ENSMUSG00000092912	Gm24086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092913	Gm24085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092914	Gm24084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092915	Gm24083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092916	Gm24082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092917	Mir3472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092918	Gm24081	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092919	Gm24080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092920	Gm10872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092921	Mir344b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092922	Mir5101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092923	Gm24561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092928	Gm24563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092931	Gm22904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092932	Gm22906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092934	Gm22903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092935	Gm22697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092939	Gm22907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092948	Gm23393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092949	Gm23394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092952	Mir3059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092953	Gm26217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092956	Gm26220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092957	Gm26219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092958	Mir5128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092961	Gm22239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092963	Gm22238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092965	Gm22242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092966	Gm22240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092972	Mir3078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092973	Gm25071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092974	Gm25072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092978	Gm25070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092979	Gm25069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092981	Mir5125	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000092985	Mir378b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092986	Gm25574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092988	Mir3093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092990	Mir466q	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092994	Gm23918	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092995	Mir16-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092997	Gm23917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092998	Mir5099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092999	Gm23921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093000	Gm24155	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0
ENSMUSG00000093002	Gm24154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093003	Mir3473c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093004	Gm24158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093005	Gm24159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093006	Gm24157	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093007	Mir15a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093009	Snord52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093010	Gm22460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093011	Mir100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093013	Gm22461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093014	Gm22464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093015	Gm22463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093017	Mir5108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093019	Gm22466	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000093021	Gm25303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093023	Gm27826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093024	Gm25299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093025	Gm25300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093026	Gm25301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093029	Gm25306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093030	Gm23632	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093031	Gm22662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093032	Gm23631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093033	Gm23630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093034	Gm23633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093036	Mir5127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093037	Mir3066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093039	Mir1912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093040	Gm26141	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000093041	Gm26455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093042	Mir3109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093044	Snord8	3	7	2	0	0	4	4	10	1	2	0	5	5	8	10	1
ENSMUSG00000093046	Mir3081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093051	Gm24813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093052	Gm24816	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000093054	Gm24811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093056	Gm24812	0	0	0	1	0	0	0	2	0	0	0	1	3	0	0	2
ENSMUSG00000093058	Gm24810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093059	Gm24809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093060	Mir5104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093061	Mir5098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093063	Gm23152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093064	Gm23153	1.006	10.455	12.112	3.836	1	7.005	2.812	4	6.027	8.533	1	5.888	5.764	4.791	0	10.415
ENSMUSG00000093065	Gm23154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093067	Gm23156	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093070	Gm25952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093071	Gm25951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093072	Gm25950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093073	Mir124a-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093074	Gm25949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093075	Gm25948	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000093076	Mir3082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093079	Gm25953	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000093080	Mir3060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093081	Mir3075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093082	Gm24322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093083	Gm24323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093085	Gm24325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093087	Mir3473d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093089	Gm24321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093090	Mir3073a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093091	Mir3089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093092	Gm22643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093093	Gm22642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093096	Mir3968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093097	Mir3097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093100	Mir3971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093101	Gm25533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093102	Mir3475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093105	Gm25535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093106	Gm25534	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000093107	Mir1839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093108	Mir344f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093112	Gm22701	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000093113	Gm22702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093114	Gm22696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093115	Gm25972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093116	Gm22698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093117	Gm22699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093118	Mir3083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093119	Gm25640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093120	Mir3474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093122	Mir1264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093124	Gm24366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093125	Gm24365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
