gene_id	gene_name	Sham_oxy_1	Sham_oxy_2	Sham_oxy_3	Sham_oxy_4	Sham_Sal_1	Sham_Sal_2	Sham_Sal_3	Sham_Sal_4	SNI_oxy_1	SNI_oxy_2	SNI_oxy_3	SNI_oxy_4	SNI_Sal_1	SNI_Sal_2	SNI_Sal_3	SNI_Sal_4
ENSMUSG00000105093	RP23-218K6.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSMUSG00000105094	RP23-263E7.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105095	RP23-111M12.3	7	17	5	16	12	13	23	13	17	23	19	17	15	0	20	2
ENSMUSG00000105096	Gbp10	0	3.851	0	2	0	1.522	0	0	4.994	1.433	0	0	7.488	0	0	0
ENSMUSG00000105097	RP24-292F8.2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105098	AC099760.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105099	RP23-112C14.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105100	AL596185.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105101	RP23-423J10.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105102	RP24-481E4.4	0	0	2	1	0	1	0	0	1	3	5	0	0	0	0	0
ENSMUSG00000105103	RP24-565B3.5	0	0	0	0	27.821	27.013	0	4.813	0	14.627	39.599	0	0	0	0	0
ENSMUSG00000105104	RP23-182M12.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105105	RP23-195B3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105106	RP23-143M9.2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSMUSG00000105107	RP23-214I6.4	4	2	1	0	2	0	3	0	1	0	2	2	0	0	3	1
ENSMUSG00000105108	RP24-155C13.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105109	AC034285.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105110	Igkv12-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105111	RP24-468O24.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105112	RP23-326H18.1	3	7	7	11	6	2	9	0	2	3	3	11	1	2	4	1
ENSMUSG00000105113	RP24-111L5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105114	Amd-ps5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105115	ACEA_U3	0	0	79.933	550.484	64.529	172.452	644.336	333.281	465.171	391.037	0	0	490.805	0	122.192	0
ENSMUSG00000105116	AC157817.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105117	RP23-178N8.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105118	mmu-mir-3084-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105119	RP24-423L4.3	12	35	10	41	56	15	12	7	15	21	40	45	28	0	31	4
ENSMUSG00000105120	SCARNA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105121	RP23-43A4.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105122	CR589930.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105123	Ighv1-79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105124	RP24-506B15.2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000105125	RP24-232H5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105126	RP24-93M7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105127	RP24-179L19.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000105128	RP23-272P19.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105129	RP24-400H4.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105130	RP23-434H17.5	0	0	0	0	4	3	1	0	1	0	0	0	0	0	1	0
ENSMUSG00000105131	AC069308.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000105132	RP24-461L18.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105133	BX813336.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105134	RP23-328P19.4	0	2	6	7	0	1	0	0	3	1	0	3	3	0	3	2
ENSMUSG00000105135	RP23-418O21.3	7	15	6	31	16	30	33	25	31	16	19	15	7	2	15	5
ENSMUSG00000105136	RP24-188E19.3	0	2	3	5	3	0	0	1	2	4	9	5	8	2	2	0
ENSMUSG00000105137	RP23-267O21.4	26	86	33	45	37	44	41	15	25	71	82	49	53	4	49	9
ENSMUSG00000105138	mmu-mir-6964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105139	RP23-288B16.4	0	1	1	7	6	11	7	2	10	3	0	0	9	0	3	1
ENSMUSG00000105140	RP23-265F20.14	0	0	1	0	0	0	0	0	1	0	0	0	0	2	1	0
ENSMUSG00000105141	RP23-451E8.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105142	mmu-mir-7214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105143	RP23-187K3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105144	RP23-204O17.2	0	0	0	0	0	0	0	0	1.972	0	0	0	0	0	1.001	0
ENSMUSG00000105145	AC157822.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.047	0
ENSMUSG00000105146	RP24-267M11.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105147	RP23-416K11.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105148	RP23-314M6.1	0	3	8	7	5	2	7	0	1	2	0	3	11	0	7	2
ENSMUSG00000105149	RP24-230J14.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000105150	RP24-194F23.5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105151	RP23-191N23.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105152	RP23-156K23.4	0	1	0	5	4	2	2	0	0	1	0	2	0	0	0	1
ENSMUSG00000105153	RP23-423J10.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105154	RP23-413C3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105155	RP24-235L14.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105156	RP23-258C13.1	0	3.057	3.081	4	0	1.025	0	0	0	1	0	0	1.056	0	1.042	0
ENSMUSG00000105157	RP23-412L2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105158	RP24-543J12.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105159	RP24-447O5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105160	RP23-272P19.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105161	RP23-393E10.2	6	13	16	14	7	19	20	13	25	25	12	9	10	0	16	2
ENSMUSG00000105162	RP23-62L19.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105163	RP24-76K4.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105164	AL845373.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105165	mmu-mir-7686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105166	RP24-140K12.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105167	AC161199.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000105168	RP24-291E8.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105169	AC149064.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105170	RP24-314I8.3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105171	RP24-341O14.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105172	CH36-12I15.4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105173	RP23-193C5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105174	RP24-456F12.2	4.078	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
ENSMUSG00000105175	RP23-316M11.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105176	RP23-418O21.5	40	138	103	167	139	200	223	107	144	152	91	114	204	27	110	47
ENSMUSG00000105177	RP23-424M12.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105178	mmu-mir-376a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105179	RP23-18K20.3	15	31	10	15	30	9	12	9	18	11	8	31	29	6	44	3
ENSMUSG00000105180	RP24-221D2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105181	RP23-313F5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105182	mmu-mir-669a-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105183	RP24-448C16.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105184	RP23-219K16.1	0	14	3	5	12	1	2	2	5	9	7	3	6	1	11	1
ENSMUSG00000105185	RP23-77E18.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105186	RP23-317I8.1	3	2	0	0	4	5	1	1	1	3	0	1	2	1	3	1
ENSMUSG00000105187	SNORA43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105188	RP23-46J11.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105189	RP24-332C17.4	0	0	0	4.112	0	0	0	0	1.047	2	1	1.04	0	0	0	0
ENSMUSG00000105190	RP24-257N6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105191	RP24-421E18.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105192	RP23-67B9.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105193	RP23-37G13.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105194	RP23-371K2.5	0	0	0	2.813	0	0	0	0	1.411	0	0	1.047	0	1	0	0
ENSMUSG00000105195	RP24-503L4.2	1	2	0	1	1	1	1	1	2	0	0	0	0	0	0	0
ENSMUSG00000105196	mmu-mir-142a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105197	RP23-461P7.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105198	RP23-158A20.7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4
ENSMUSG00000105199	RP23-38L11.1	5	17	7	14	23	21	31	8	17	14	44	22	27	0	21	3
ENSMUSG00000105200	mmu-mir-378a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105201	RP24-68G17.3	8	34	22	20	52	47	55	38	47	64	37	46	34	3	40	6
ENSMUSG00000105202	RP23-50E10.5	38	73	47	101	80	40	85	25	62	68	55	60	53	3	113	21
ENSMUSG00000105203	RP24-255E8.1	0	0	2	0	3	0	0	0	4	1	1	2	1	0	2	7.415
ENSMUSG00000105204	RP24-394C15.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105205	AL844846.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105206	RP23-158A20.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105207	RP23-324P1.1	5	2	4	4	0	2	2	5	2	1	2	10	2	0	9	0
ENSMUSG00000105208	RP24-190F20.3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105209	RP24-455A5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000105210	mmu-mir-3544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105211	AC125167.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105212	RP23-286C5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
ENSMUSG00000105213	RP23-106N8.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105214	AC166159.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105215	CT010456.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105216	Traj47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105217	RP23-10D15.2	1	3	0	0	2	1	2	8	3	3	0	10	0	0	3	0
ENSMUSG00000105218	RP23-438O22.1	20	75	56	101	53	107	63	93	98	77	61	101	109	12	87	7
ENSMUSG00000105219	RP24-537K9.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105220	mmu-mir-497a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105221	RP24-341P14.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105222	RP24-277H8.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000105223	RP23-397C5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105224	RP24-496C22.4	1	8	6	1	3	6	8	6	4	6	2	5	0	0	6	0
ENSMUSG00000105225	RP23-292P14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105226	RP24-275F18.4	1	7	2	6	3	9	3	3	1	8	5	8	13	0	7	1
ENSMUSG00000105227	RP23-455A10.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105228	RP23-180G16.2	0	2	1	0	1	3	2	0	1	3	3	2	0	0	4	0
ENSMUSG00000105229	RP24-559G13.2	4	8	6	3	13	1	0	0	14	8	1	7	2	0	14	1
ENSMUSG00000105230	RP24-421E18.5	13	45	19	54	15	45	59	39	26	39	42	52	29	2	28	5
ENSMUSG00000105231	Iglj3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105232	AC124457.1	0	0	0	3	0	0	1	1	4	0	0	1	0	0	0	2
ENSMUSG00000105233	RP23-60D3.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105234	RP24-375D24.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105235	RP24-173D2.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105236	AC139844.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105237	RP24-346C14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105238	AL589651.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105239	RP23-67P7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105240	RP23-67B9.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105241	CH25-626J19.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105242	RP24-350F17.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105243	RP24-295P14.2	0	1.221	0	0	1.518	2.472	0	0	1.212	1.114	0	2.576	0	0	1.349	0
ENSMUSG00000105244	RP24-326F21.2	0	0	1	0	0	0	0	2	1.002	0	0	0	0	0	1	0
ENSMUSG00000105245	RP24-124P9.3	0	0	0	0	0	1	0	4	3	2	0	2	0	0	0	9
ENSMUSG00000105246	RP24-571N6.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105247	RP23-33C9.1	0	2	1	4	3	0	1	0	0	0	1	0	0	0	1	0
ENSMUSG00000105248	RP23-29F15.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105249	AC124587.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105250	RP24-539I8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105251	RP23-195B3.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105252	RP23-175A22.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105253	RP23-286M22.2	0	4	0	0	0	0	0	1	0	1	0	0	0	0	2	0
ENSMUSG00000105254	RP23-443N7.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105255	AC092711.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	11.737
ENSMUSG00000105256	AL589879.1	0	0	0	0	0	0	0	0	0.1	0.1	0	0.1	0	0	0.111	0
ENSMUSG00000105257	RP24-142B15.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000105258	RP23-144N19.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105259	RP23-10D15.3	2	9	7	1	1	0	3	1	2	4	2	9	1	0	3	0
ENSMUSG00000105260	RP23-325M18.5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105261	RP23-102H7.9	1	3	2	4	0	7	8	0	3	5	3.536	4	0	0	0	0
ENSMUSG00000105262	RP24-84E6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105263	RP24-230J14.5	68	285	145	175	198	188	318	148	204	210	181	217	160	23	207	37
ENSMUSG00000105264	RP24-230J14.2	0	3	2	2	10	1	5	0	5	5	3	3	0	0	7	2
ENSMUSG00000105265	Sox2ot	110	479.735	236.001	430.001	424.792	698.999	995	487.999	460.404	366.149	414.001	436	258.233	64	488.001	44
ENSMUSG00000105266	RP23-93G15.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105267	RP23-211L5.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105269	RP24-502C10.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ENSMUSG00000105270	RP24-127J3.1	0	0	2	2	2	0	1	1	3	1	3	1	1	0	1	0
ENSMUSG00000105271	RP23-156F20.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000105272	RP23-164N7.3	4	24	14	34	18	16	18	8	13	14	25	19	8	4	37	7
ENSMUSG00000105273	RP24-312A3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105274	RP24-332C17.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ENSMUSG00000105275	RP23-250D22.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105276	RP23-57P23.5	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0
ENSMUSG00000105277	RP23-169H9.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSMUSG00000105278	RP23-257P11.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105279	RP24-273H20.4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000105280	RP23-427B4.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105281	RP23-165D1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105282	RP24-188E19.2	5	26	17	12	11	8	28	7	17	17	4	19	3	1	19	3
ENSMUSG00000105283	RP24-142B15.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105284	RP23-423J10.6	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	1
ENSMUSG00000105285	RP24-447I18.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000105286	RP23-373G12.5	0	0	1	0	0	3	0	0	0	0	1	0	0	2	2	0
ENSMUSG00000105287	RP23-282L6.1	5	3	0	14	19	1	2	0	4	2	13	4	0	0	11	2
ENSMUSG00000105288	SCARNA15	1	5	2	14	14	7	2	8	12	5	0	6	8	0	10	6
ENSMUSG00000105289	RP23-120C8.4	21	53	13	20	25	6	17	8	14	29	16	47	24	3	57	5
ENSMUSG00000105290	RP23-354G14.4	30	81	29	44	64	26	25	9	30	80	13	78	35	3	83	5
ENSMUSG00000105291	RP24-499N22.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105292	AC154102.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105293	RP24-80L24.1	64	158	63	122	87	38	59	15	72	126	39	189	131	13	146	26
ENSMUSG00000105294	RP24-378G4.4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000105295	RP23-281K10.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105296	RP23-209N19.6	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000105297	RP23-325M18.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105298	Cldn21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105299	RP23-307D8.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105300	RP23-465P18.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105301	Igkv13-54-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105302	RP24-372J8.2	18	30	17	41	30	17	18	4	12	11	10	18	13	6	36	13
ENSMUSG00000105303	RP23-410M21.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105304	RP23-357D17.4	22	69	47	36	35	26	32	12	24	34	11	62	15	3	51	17
ENSMUSG00000105305	RP23-175B24.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105306	RP24-76K4.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105307	RP23-121N19.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105308	RP23-37N15.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105309	RP24-158N23.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105310	RP23-77E18.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105311	RP23-214I6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.721
ENSMUSG00000105312	AL772271.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105313	RP23-344N8.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105314	RP24-370G23.12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000105315	RP23-59B8.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105316	RP23-145H8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105317	RP24-314I8.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105318	CR938728.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105319	Igkv15-101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105320	RP23-21O1.2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105321	AC129321.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105322	RP24-423L4.1	36	60	39	56	55	31	55	14	63	51	57	76	27	4	89	13
ENSMUSG00000105323	Igkv13-62-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105324	RP23-229C5.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000105325	RP24-134B9.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000105326	RP24-230L5.3	9	42	34	76	34	34	53	38	51	79	65	42	72	13	20	9
ENSMUSG00000105327	RP23-174N20.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105328	RP24-309H3.6	2	0	0	0	0	2	0	0	2	2	0	0	0	0	4	0
ENSMUSG00000105329	mmu-mir-7215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105330	mmu-mir-669a-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105331	RP23-292C19.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105332	RP23-187D22.5	45	114	67	88	109	52	79	41	72	84	99	106	69	16	113	18
ENSMUSG00000105333	mmu-mir-684-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105334	RP23-30B3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105335	RP23-168E11.1	0	0	1	0	0	1	3	2	1	1	0	0	0	0	0	1
ENSMUSG00000105336	RP24-275F18.2	0	3	0	0	3	2	0	0	2	1	0	0	0	0	1	0
ENSMUSG00000105337	RP24-117O8.1	1	0	3	0	8	0	0	5	1	1	0	3	0	0	1	0
ENSMUSG00000105338	RP23-100J23.5	0	3.629	0	2.347	0	0	3.084	0	5.967	0	12.08	0	10.869	1.66	0	0
ENSMUSG00000105339	RP24-565B3.2	0	0	2	0	0	0	0	0	0	2	0	0	0	2.309	0	0
ENSMUSG00000105340	Mapkapk5	28.362	120.03	110.036	141.585	143.431	267.265	291.51	176.035	158.026	187.874	102.55	144.778	282.241	18.237	125.056	27.047
ENSMUSG00000105341	RP24-354P12.3	1	20	12	14	20	21	45	31	19	38	7	16	50	5	20	1
ENSMUSG00000105342	RP24-89C11.1	0	0	0	0	0	1	1	0	2	0	3	1	5	0	2	1
ENSMUSG00000105343	RP23-117I19.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105344	RP23-286C5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105345	RP23-301L9.3	11	46	30	51	33	64	66	63	56	64	47	65	42	10	27	4
ENSMUSG00000105346	RP23-226J22.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105347	RP24-496C22.3	3	8	4	9	3	5	9	3	4	3	1	12	18	0	8	1
